model_dir,model_short,model,task_idx,map_type,rep,issue_title,base_commit,input_tokens,output_tokens,cost,turns,wall_time,stop_reason,precision,recall,f1,empty_prediction,n_predicted_files,n_ground_truth_files,model_pair,pair_name,model_size,provider,architecture,task_type,cached_tokens,cost_usd,cost_usd_uncached
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,15,ast,2,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,112491,1152,0.017565,6,17.75,end_turn,1.0,1.0,1.0,False,1,1,2,gpt-oss,large,fireworks,MoE,single_file,94706,0.017565,0.017565
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,15,ast,3,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,95897,760,0.014841,5,11.76,end_turn,1.0,1.0,1.0,False,1,1,2,gpt-oss,large,fireworks,MoE,single_file,62985,0.014841,0.014841
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,15,ast,4,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,63368,509,0.009811,3,6.39,end_turn,0.0,0.0,0.0,True,0,1,2,gpt-oss,large,fireworks,MoE,single_file,31866,0.009811,0.009811
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,15,none,0,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,5984,566,0.001237,4,6.25,end_turn,1.0,1.0,1.0,False,1,1,2,gpt-oss,large,fireworks,MoE,single_file,4000,0.001237,0.001237
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,15,none,1,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,9717,390,0.001692,5,4.93,end_turn,1.0,1.0,1.0,False,1,1,2,gpt-oss,large,fireworks,MoE,single_file,4747,0.001692,0.001692
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,15,none,2,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,11241,1150,0.002376,6,8.6,end_turn,1.0,1.0,1.0,False,1,1,2,gpt-oss,large,fireworks,MoE,single_file,7687,0.002376,0.002376
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,15,none,3,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,9727,444,0.001725,5,11.16,end_turn,1.0,1.0,1.0,False,1,1,2,gpt-oss,large,fireworks,MoE,single_file,4848,0.001725,0.001725
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,15,none,4,Add header name to InvalidHeader exception message,1c2022cf868cb503815f34901ad8e85cf524d01a,32372,2728,0.006493,14,67.58,end_turn,1.0,1.0,1.0,False,1,1,2,gpt-oss,large,fireworks,MoE,single_file,24104,0.006493,0.006493
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast_compact,0,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,106685,4791,0.018877,14,40.02,end_turn,1.0,1.0,1.0,False,2,2,2,gpt-oss,large,fireworks,MoE,multi_file,89963,0.018877,0.018877
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast_compact,1,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,126735,6093,0.022666,16,52.95,end_turn,1.0,0.5,0.6667,False,1,2,2,gpt-oss,large,fireworks,MoE,multi_file,113786,0.022666,0.022666
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast_compact,2,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,76617,2370,0.012915,10,23.73,end_turn,1.0,1.0,1.0,False,2,2,2,gpt-oss,large,fireworks,MoE,multi_file,58844,0.012915,0.012915
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast_compact,3,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,103487,3502,0.017624,13,31.56,end_turn,1.0,0.5,0.6667,False,1,2,2,gpt-oss,large,fireworks,MoE,multi_file,83924,0.017624,0.017624
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast_compact,4,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,151724,4934,0.025719,20,48.7,max_turns,0.0,0.0,0.0,True,0,2,2,gpt-oss,large,fireworks,MoE,multi_file,123256,0.025719,0.025719
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast,0,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,231515,3363,0.036745,15,41.87,end_turn,1.0,0.5,0.6667,False,1,2,2,gpt-oss,large,fireworks,MoE,multi_file,182507,0.036745,0.036745
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast,1,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,259607,5664,0.042339,16,54.35,end_turn,1.0,0.5,0.6667,False,1,2,2,gpt-oss,large,fireworks,MoE,multi_file,244763,0.042339,0.042339
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast,2,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,154676,2681,0.02481,10,28.71,end_turn,0.0,0.0,0.0,True,0,2,2,gpt-oss,large,fireworks,MoE,multi_file,134738,0.02481,0.02481
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast,3,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,170020,3023,0.027317,10,34.05,end_turn,1.0,0.5,0.6667,False,1,2,2,gpt-oss,large,fireworks,MoE,multi_file,148826,0.027317,0.027317
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,ast,4,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,251041,5574,0.041001,16,68.59,end_turn,1.0,0.5,0.6667,False,1,2,2,gpt-oss,large,fireworks,MoE,multi_file,238405,0.041001,0.041001
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,none,0,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,13582,3161,0.003934,9,21.96,end_turn,0.0,0.0,0.0,True,0,2,2,gpt-oss,large,fireworks,MoE,multi_file,9787,0.003934,0.003934
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,none,1,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,26029,1859,0.00502,12,29.15,end_turn,1.0,1.0,1.0,False,2,2,2,gpt-oss,large,fireworks,MoE,multi_file,18707,0.00502,0.00502
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,none,2,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,55035,4345,0.010862,20,46.66,submitted,1.0,0.5,0.6667,False,1,2,2,gpt-oss,large,fireworks,MoE,multi_file,44382,0.010862,0.010862
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,none,3,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,36025,3298,0.007383,13,33.57,end_turn,1.0,0.5,0.6667,False,1,2,2,gpt-oss,large,fireworks,MoE,multi_file,22965,0.007383,0.007383
fireworks_ai_accounts_fireworks_models_gpt-oss-120b,gpt-oss-120b,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,4,none,4,Requests doesn't catch requests.packages.urllib3.exceptions.ProxyError,9968a10fcfad7268b552808c4f8946eecafc956a,52165,3942,0.01019,14,38.54,end_turn,1.0,1.0,1.0,False,2,2,2,gpt-oss,large,fireworks,MoE,multi_file,37000,0.01019,0.01019
mistral_ministral-3b-latest,ministral-3b,mistral/ministral-3b-latest,0,ast_compact,0,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,132155,2514,0.0,13,28.1,submitted,0.0,0.0,0.0,False,1,1,3,Ministral,small,mistral,dense,single_file,99584,0.013467,0.013467
mistral_ministral-3b-latest,ministral-3b,mistral/ministral-3b-latest,0,ast_compact,1,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,196805,3111,0.0,17,35.26,submitted,0.0,0.0,0.0,False,1,1,3,Ministral,small,mistral,dense,single_file,145152,0.019992,0.019992
mistral_ministral-3b-latest,ministral-3b,mistral/ministral-3b-latest,0,ast_compact,2,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,210894,2612,0.0,16,25.48,submitted,0.0,0.0,0.0,False,1,1,3,Ministral,small,mistral,dense,single_file,148224,0.021351,0.021351
mistral_ministral-3b-latest,ministral-3b,mistral/ministral-3b-latest,0,ast_compact,3,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,94144,1639,0.0,9,18.14,end_turn,0.0,0.0,0.0,False,1,1,3,Ministral,small,mistral,dense,single_file,72000,0.009578,0.009578
mistral_ministral-3b-latest,ministral-3b,mistral/ministral-3b-latest,0,ast_compact,4,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,228304,1850,0.0,20,30.32,max_turns,0.0,0.0,0.0,False,1,1,3,Ministral,small,mistral,dense,single_file,179968,0.023015,0.023015
mistral_ministral-3b-latest,ministral-3b,mistral/ministral-3b-latest,0,ast,0,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,109234,2451,0.0,6,20.55,submitted,1.0,1.0,1.0,False,1,1,3,Ministral,small,mistral,dense,single_file,54528,0.011169,0.011169
mistral_ministral-3b-latest,ministral-3b,mistral/ministral-3b-latest,0,ast,1,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,107064,2445,0.0,4,34.06,submitted,1.0,1.0,1.0,False,1,1,3,Ministral,small,mistral,dense,single_file,41600,0.010951,0.010951
mistral_ministral-3b-latest,ministral-3b,mistral/ministral-3b-latest,0,ast,2,AttributeError: 'NoneType' object has no attribute 'read',ccabcf1fca906bfa6b65a3189c1c41061e6c1042,352478,3084,0.0,17,33.91,submitted,0.0,0.0,0.0,True,0,1,3,Ministral,small,mistral,dense,single_file,313472,0.035556,0.035556
